"Id","Name","Description","Code","Is Active","Location","EntryStation_Permission_Lot_Rel","lot_location","lot_total_space_count","lot_type_uid","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"132","Irvin Dr.","Irvin Dr.","110","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7351723909379 39.5073270543609 ,-84.7351670265199 39.5076623028677 ,-84.7352367639543 39.5076788583076 ,-84.7352153062822 39.5078278570893 ,-84.7351455688478 39.50783613479 ,-84.7351455688478 39.5079396059659 ,-84.7351938486101 39.5080430769877 ,-84.7352796792985 39.5081299925269 ,-84.7353762388231 39.5081962138171 ,-84.7354781627656 39.5082624350443 ,-84.7355103492738 39.5084486819072 ,-84.7355210781099 39.5086970102813 ,-84.7354942560197 39.5103152617824 ,-84.7353440523149 39.5103111230798 ,-84.7354298830034 39.5084072937586 ,-84.735360145569 39.5083121009232 ,-84.7352582216264 39.5082251856118 ,-84.735177755356 39.5081424090236 ,-84.7351187467576 39.5080306604732 ,-84.7350490093233 39.5079396059659 ,-84.7350651025774 39.507761635448 ,-84.7350597381593 39.5075091648616 ,-84.7350758314134 39.5073353321213 ,-84.7351723909379 39.5073270543609))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"131","King Library Lot","King Library Lot","111","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7387933731081 39.5083741832219 ,-84.7383776307107 39.508363836176 ,-84.7383776307107 39.5085873320255 ,-84.7387933731081 39.5085976790381 ,-84.7387933731081 39.5083741832219))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"137","Laws Driveway","Laws Driveway","112","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7327342629434 39.5103400939926 ,-84.7327449917795 39.5093033416656 ,-84.7327744960786 39.5092598846434 ,-84.7328630089761 39.5092309132802 ,-84.7329756617548 39.5092226357456 ,-84.7331017255785 39.5092391908138 ,-84.7331634163858 39.5092805784669 ,-84.7332492470743 39.509292994758 ,-84.7332733869554 39.509255745878 ,-84.733198285103 39.5092247051294 ,-84.7330722212793 39.509179178673 ,-84.7329273819925 39.5091667623615 ,-84.7327986359598 39.5091729705175 ,-84.732667207718 39.5091998725205 ,-84.732653796673 39.5103318165902 ,-84.7327342629434 39.5103400939926))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"130","Lewis Place","Lewis Place","113","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7371008992197 39.5105077111796 ,-84.7371035814287 39.5107105067417 ,-84.7370472550394 39.5107208534382 ,-84.7370472550394 39.5108284589903 ,-84.7370204329492 39.5108325976621 ,-84.7370284795763 39.511020906966 ,-84.736988246441 39.5110271149564 ,-84.7369962930681 39.5113706228907 ,-84.7371330857278 39.5113747615302 ,-84.7371384501459 39.5112361169742 ,-84.7372189164163 39.5113044046259 ,-84.7372215986253 39.5112112850842 ,-84.7372296452524 39.5111781758837 ,-84.7371464967729 39.5111160960903 ,-84.7371545434 39.5109484803711 ,-84.737165272236 39.5107249921164 ,-84.737159907818 39.5104973644513 ,-84.7371008992197 39.5105077111796))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"136","Lottie Moon House","Lottie Moon House","128","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7382032871248 39.5105118498704 ,-84.7382059693338 39.5110457389241 ,-84.7379779815675 39.511035392276 ,-84.7379860281946 39.5108119043008 ,-84.7381469607355 39.5107932802705 ,-84.7381442785264 39.5105139192158 ,-84.7382032871248 39.5105118498704))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"133","MacCracken Service Drive","MacCracken Service Drive","222","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7342282533647 39.5039455067669 ,-84.7342282533647 39.5039910366523 ,-84.7340190410615 39.5039889671127 ,-84.7340136766435 39.5036930223156 ,-84.7341665625574 39.5036930223156 ,-84.7341719269754 39.503763386927 ,-84.7342336177827 39.5037613173807 ,-84.7342282533647 39.5039455067669))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"134","MacMillan Hall Lot","MacMillan Hall Lot","223","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7332707047464 39.5065013428076 ,-84.734281897545 39.5065158290597 ,-84.7342658042909 39.5067289835638 ,-84.7339117527009 39.5066462051933 ,-84.7337883710863 39.5066462051933 ,-84.7335872054101 39.5066462051933 ,-84.7334262728693 39.5066482746537 ,-84.7333243489267 39.5066441357327 ,-84.7332546114923 39.5066420662722 ,-84.7332707047464 39.5065013428076))","","4a178ace-6815-46f5-b1c5-043b21626999","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"141","Maple St.","Maple St.","224","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7332465648653 39.5036019621245 ,-84.7329998016359 39.5035854057133 ,-84.7330319881441 39.5005389589201 ,-84.7333109378816 39.5005472374891 ,-84.7332465648653 39.5036019621245))","","8206ffbd-e733-4c5f-b3cf-e58a392791a7","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"143","Maple St. - Employee","Maple St. - Employee","265","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.733198285103 39.505050632833 ,-84.7329354286195 39.505050632833 ,-84.7329837083818 39.5036640486314 ,-84.7332197427751 39.5036847441214 ,-84.733198285103 39.505050632833))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"142","Maple St. - Meters","Maple St. - Meters","264","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7331500053407 39.506557218335 ,-84.7329032421113 39.5065820518883 ,-84.7329461574556 39.5050423548005 ,-84.733192920685 39.505050632833 ,-84.7331500053407 39.506557218335))","","4a178ace-6815-46f5-b1c5-043b21626999","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"135","Maple Street Station Service Drive","Maple Street Station Service Drive","257","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7325518727304 39.503661979082 ,-84.7323614358903 39.5036847441214 ,-84.7323641180994 39.5038109864767 ,-84.7325733304025 39.5038234037452 ,-84.7325518727304 39.503661979082))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"129","Marcum Conference Center Lot","Marcum Conference Center Lot","319","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7278177738191 39.5136778761448 ,-84.727611243725 39.5136758068937 ,-84.7276058793069 39.5140834481705 ,-84.727793633938 39.5140875866483 ,-84.7278177738191 39.5136778761448))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"128","Marcum Dr./Circle","Marcum Dr./Circle","320","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.727259874344 39.5125956494065 ,-84.7273322939874 39.5126763514084 ,-84.727442264557 39.512730152691 ,-84.727621972561 39.5127798153763 ,-84.7277292609216 39.5127777460985 ,-84.7278741002084 39.5127694689865 ,-84.7280055284502 39.5127508454809 ,-84.7280967235567 39.5127177370141 ,-84.728158414364 39.5126887670927 ,-84.7281047701837 39.512645312188 ,-84.727976024151 39.512707390615 ,-84.7278633713724 39.5127218755733 ,-84.727793633938 39.5127239448528 ,-84.7276675701143 39.5127280834116 ,-84.7276353836061 39.5127239448528 ,-84.7274824976923 39.5126866978121 ,-84.7273778915407 39.5126370350602 ,-84.7273081541063 39.5125563330126 ,-84.727259874344 39.5125956494065))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"127","Martin Dining Service Drive","Martin Dining Service Drive","114","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7343677282335 39.5150456376368 ,-84.734273850918 39.5150435684265 ,-84.7341665625574 39.515031153163 ,-84.7340887784959 39.5150083918409 ,-84.7339788079263 39.514981492087 ,-84.7339037060739 39.5149856305114 ,-84.7338286042215 39.5150270147414 ,-84.7338017821313 39.515066329737 ,-84.7337937355043 39.5151118523358 ,-84.7338286042215 39.5151304752085 ,-84.7338446974756 39.5151449596616 ,-84.733917117119 39.5151449596616 ,-84.733922481537 39.5152318663168 ,-84.7338634729387 39.515229797112 ,-84.7338393330575 39.5152670427892 ,-84.7337749600412 39.5152691119929 ,-84.7337695956232 39.5152339355216 ,-84.7337132692338 39.5152463507488 ,-84.7336569428445 39.5152960116354 ,-84.733568429947 39.5152484199531 ,-84.7336488962175 39.5151842745905 ,-84.7336864471437 39.5151656517322 ,-84.7336784005167 39.5151118523358 ,-84.7336703538896 39.5150766757848 ,-84.7336542606355 39.5150435684265 ,-84.7336462140085 39.5150063226295 ,-84.7336381673814 39.5149359694028 ,-84.7338286042215 39.5149214849062 ,-84.7339627146722 39.5149194156921 ,-84.73410487175 39.51494631547 ,-84.7341987490655 39.5149670075998 ,-84.7343489527704 39.51497528445 ,-84.7343677282335 39.5150456376368))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"124","McFarland","McFarland","127","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7341290116312 39.5139717091752 ,-84.7340700030328 39.513965501448 ,-84.734107553959 39.5138992856564 ,-84.7343730926515 39.5138744547183 ,-84.7343730926515 39.5139261858293 ,-84.7341772913934 39.5139241165856 ,-84.7341290116312 39.5139717091752))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"121","McGuffey Drive","McGuffey Drive","225","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7375327348711 39.5073249849207 ,-84.7374844551088 39.507918911743 ,-84.7375032305719 39.5079582307612 ,-84.7375541925432 39.5079996191773 ,-84.7376561164857 39.5080554934999 ,-84.7377821803094 39.5081279231105 ,-84.7379511594774 39.5082148385436 ,-84.7380906343462 39.5082686432811 ,-84.7381764650346 39.5082831291648 ,-84.7383132576944 39.5082831291648 ,-84.7384795546533 39.5082914068113 ,-84.7386538982393 39.5082955456342 ,-84.7388362884523 39.5083038232792 ,-84.7390186786653 39.5083058926903 ,-84.7391259670259 39.5083100315123 ,-84.7391903400423 39.5083038232792 ,-84.7391796112062 39.508363836176 ,-84.7389087080957 39.5083617667666 ,-84.7382140159608 39.5083472808993 ,-84.7380182147027 39.5083100315123 ,-84.7377821803094 39.5081982832314 ,-84.7375568747522 39.5080720488461 ,-84.7374764084817 39.5080099662774 ,-84.7374173998834 39.5079478836533 ,-84.7374495863916 39.5073249849207 ,-84.7375327348711 39.5073249849207))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"120","McGuffey Hall Lot","McGuffey Hall Lot","226","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7376534342767 39.5079168423204 ,-84.7380852699281 39.5079561613397 ,-84.7380959987642 39.5077554271659 ,-84.7377821803094 39.5077368023162 ,-84.7376400232316 39.5077947462765 ,-84.7376534342767 39.5079168423204))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"116","McKee Hall Service Drive","McKee Hall Service Drive","322","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7259429097177 39.5029831635746 ,-84.7259429097177 39.5033142939187 ,-84.7261601686479 39.5032480679761 ,-84.7260957956316 39.5030224853855 ,-84.7260233759881 39.5029810940049 ,-84.7259429097177 39.5029831635746))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"114","Miami Inn Lot","Miami Inn Lot","116","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7308138012887 39.5125832337055 ,-84.7312456369401 39.5125873722727 ,-84.7312617301942 39.5126391043422 ,-84.7313234210016 39.5126432429061 ,-84.7312939167024 39.5129474266774 ,-84.7312510013582 39.5130239897298 ,-84.7311168909074 39.5130219204592 ,-84.7309827804567 39.5130219204592 ,-84.7308138012887 39.5130198511886 ,-84.7308138012887 39.5125832337055))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"145","Middletown Campus","Middletown Campus","M1","True","999a616b-739b-448e-acc3-cdf1c2c59a20","EntryStation_Permission_Lot_Rel","Polygon ((-84.3648290634157 39.5263053675599 ,-84.3630695343019 39.5270998109775 ,-84.3602156639101 39.5274970292779 ,-84.3571686744691 39.5273149711723 ,-84.3557524681093 39.5269012009752 ,-84.3553876876832 39.5253619541963 ,-84.3562674522401 39.5245012852112 ,-84.3555378913881 39.5240543951848 ,-84.355516433716 39.5229288816358 ,-84.3529629707338 39.5223330141369 ,-84.3530273437501 39.5219357662974 ,-84.3557310104372 39.5226309485254 ,-84.3559241294862 39.5221674944799 ,-84.3588209152223 39.5232433651991 ,-84.3586492538454 39.5236075022827 ,-84.359850883484 39.5242695648158 ,-84.3611383438112 39.5243192192513 ,-84.3648290634157 39.5263053675599))","","40839836-feb7-4858-bbe8-71b206063473","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"62","Millett Hall - East Lot","Millett Hall - East Lot","403","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7336585521045 39.5176329300363 ,-84.7338087558093 39.5173912548764 ,-84.7337915896061 39.5169045912471 ,-84.7334439753833 39.5169079019707 ,-84.7334568497901 39.5168251357271 ,-84.7329804895345 39.5168284463282 ,-84.732667207718 39.5170601916139 ,-84.7327229974691 39.5173084892087 ,-84.7330791949572 39.5175700283694 ,-84.7336585521045 39.5176329300363))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"63","Millett Hall - East Meters","Millett Hall - East Meters","416","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7337894437079 39.5168979700519 ,-84.7334504127504 39.5169045912471 ,-84.7334418294851 39.5168118930685 ,-84.7337894437079 39.5168052717382 ,-84.7337894437079 39.5168979700519))","","4a178ace-6815-46f5-b1c5-043b21626999","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"66","Millett Hall - North Lot","Millett Hall - North Lot","404","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.735749602187 39.5178746043555 ,-84.7357667683902 39.517579960192 ,-84.7357796429607 39.5175038160135 ,-84.7353504895183 39.5175071265823 ,-84.7353590726199 39.5176594149118 ,-84.7348054646137 39.5177752862335 ,-84.7343806026403 39.5177620438192 ,-84.7339900730732 39.5176064451508 ,-84.7337883710863 39.5175402327665 ,-84.7335394619587 39.5176726574088 ,-84.734479308063 39.5180666190265 ,-84.7347410915974 39.5180732401734 ,-84.7352432011577 39.5178712938042 ,-84.735749602187 39.5178746043555))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"67","Millett Hall - RV Lot","Millett Hall - RV Lot","422","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7364169359209 39.5164220627049 ,-84.736438393593 39.5155977007337 ,-84.7360349892917 39.515584457841 ,-84.7359834906821 39.5164485480735 ,-84.7364169359209 39.5164220627049))","","30794165-2ecc-47dc-9b48-e3ed39640656","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"139","Millett Hall - West Lot","Millett Hall - West Lot","405","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7383213043214 39.5187742545787 ,-84.7359824180604 39.5187908073708 ,-84.7359824180604 39.5164568247472 ,-84.7383642196657 39.5164568247472 ,-84.7383213043214 39.5187742545787))","","30794165-2ecc-47dc-9b48-e3ed39640656","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"69","Minnich Hall Service Drive","Minnich Hall Service Drive","227","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.733585059512 39.5054401131433 ,-84.7335979342462 39.5052911092417 ,-84.733413398135 39.5052894536347 ,-84.7333425879152 39.5053623000219 ,-84.7331709265383 39.5053473996358 ,-84.7331752180072 39.50542355717 ,-84.733585059512 39.5054401131433))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"70","Morris Hall Service Drive","Morris Hall Service Drive","229","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7329724430712 39.5021561586368 ,-84.7325218319567 39.5021429132452 ,-84.7325196862222 39.5022521877606 ,-84.7322815059307 39.5022538434084 ,-84.732305109501 39.5020485396546 ,-84.7329874633762 39.5020551623597 ,-84.7329724430712 39.5021561586368))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"71","Murstein Alumni Center Lot","Murstein Alumni Center Lot","407","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7314054965319 39.5002951546235 ,-84.7311308382633 39.5002984660597 ,-84.7311308382633 39.4995318636365 ,-84.7316200732531 39.4995302079239 ,-84.7316179275187 39.499790158241 ,-84.7314097880009 39.4998017483748 ,-84.7314054965319 39.5002951546235))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"72","North Garage","North Garage","117","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7331585882786 39.5117447549078 ,-84.7331886288886 39.5107415468266 ,-84.7319312094989 39.5106985045971 ,-84.7319612501089 39.5117414440012 ,-84.7331585882786 39.5117447549078))","","4a178ace-6815-46f5-b1c5-043b21626999","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"73","Oak St.","Oak St.","261","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.736149787641 39.5037741484662 ,-84.7360639569526 39.5066813860128 ,-84.7364072797065 39.506674763717 ,-84.7364759445192 39.50378739361 ,-84.736149787641 39.5037741484662))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"74","Patterson Ave.","Patterson Ave.","323","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7305943964604 39.5104311453542 ,-84.7305386063819 39.5149388662892 ,-84.7307274336346 39.5149322447804 ,-84.7307789325716 39.5104857761644 ,-84.7305943964604 39.5104311453542))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"75","Patterson Place Lot","Patterson Place Lot","325","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7291653153663 39.5050498049793 ,-84.7291052341463 39.505318012716 ,-84.7293841838838 39.5056458208014 ,-84.7294528483691 39.5056325760117 ,-84.7298648356083 39.5056954885505 ,-84.7297403810445 39.5054537717994 ,-84.7293970582906 39.5053974815231 ,-84.7293069361332 39.5050464938169 ,-84.7291653153663 39.5050498049793))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"76","Peabody Hall - East Lot","Peabody Hall - East Lot","327","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7257063386861 39.5012517400831 ,-84.7253801821354 39.5012517400831 ,-84.7252385613685 39.5010994157876 ,-84.7254102227454 39.5009901394913 ,-84.7254316804175 39.5010994157876 ,-84.7257235048893 39.5010861701947 ,-84.7257063386861 39.5012517400831))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"77","Peabody Hall - North Lot","Peabody Hall - North Lot","328","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7257814407023 39.5017898394965 ,-84.7254939078631 39.5017931508772 ,-84.7254981993321 39.5016722858201 ,-84.7258007526399 39.5016888426871 ,-84.7257814407023 39.5017898394965))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"78","Peabody Hall Driveway","Peabody Hall Driveway","326","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.725920915571 39.501685531333 ,-84.7254960535976 39.5016722858201 ,-84.7250647544207 39.5017782497258 ,-84.7250454424831 39.5016987768117 ,-84.7255067824337 39.5015895014261 ,-84.7259337901416 39.5015928128164 ,-84.725920915571 39.501685531333))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"79","Pearson Hall Lot","Pearson Hall Lot","119","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.732927918467 39.5123771327491 ,-84.7321876286152 39.5123738218727 ,-84.7322090862873 39.5117745529017 ,-84.7329601049752 39.5117728974807 ,-84.732927918467 39.5123771327491))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"80","Pearson Service Drive","Pearson Service Drive","129","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7308293579046 39.5115432039343 ,-84.7308315038028 39.5114389104102 ,-84.7313915490123 39.5114422213312 ,-84.7313851118089 39.5115564475657 ,-84.7308293579046 39.5115432039343))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"81","Peffer Park Lot","Peffer Park Lot","409","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7308534979494 39.4980122935593 ,-84.7307891249331 39.4978351255574 ,-84.7302033304187 39.4979261933043 ,-84.7301260828318 39.4980040146884 ,-84.7289866803114 39.4979245374903 ,-84.7290531992259 39.498037130166 ,-84.7294008134487 39.4981033611056 ,-84.7299050687435 39.4981215746006 ,-84.730246245763 39.4981132957427 ,-84.7302827239038 39.4981662803971 ,-84.7308534979494 39.4980122935593))","","30794165-2ecc-47dc-9b48-e3ed39640656","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"82","Phillips Hall Lot","Phillips Hall Lot","232","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7378052472415 39.5059487935065 ,-84.7378009557725 39.5055613855084 ,-84.7375005483629 39.5055547631059 ,-84.7374962565665 39.5059587269906 ,-84.7378052472415 39.5059487935065))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"138","Police Services Center Lot","Police Services Center Lot","410","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7213670611383 39.5074201791084 ,-84.7211793065073 39.5074263874204 ,-84.7211658954622 39.5071697767263 ,-84.7206294536592 39.5071780545054 ,-84.7206723690034 39.5074098319204 ,-84.7204846143724 39.5074139707958 ,-84.7204658389093 39.5071118322448 ,-84.7205677628519 39.5071014850109 ,-84.7205489873888 39.5069276512507 ,-84.720782339573 39.5069276512507 ,-84.7207877039911 39.5070911377754 ,-84.7209727764131 39.5070849294334 ,-84.7209808230402 39.5069048872738 ,-84.7212678194047 39.5069131650844 ,-84.7212705016138 39.507062165508 ,-84.7211873531343 39.5070787210909 ,-84.7212034463884 39.5071490822741 ,-84.7213429212572 39.5071573600557 ,-84.7213670611383 39.5074201791084))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"83","Porter Hall Service Drive","Porter Hall Service Drive","233","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7361095546695 39.5045903727078 ,-84.7359614966992 39.5045837502443 ,-84.7359614966992 39.5046615642374 ,-84.7358391880336 39.5046632198594 ,-84.7358434795025 39.5044777906477 ,-84.7359700798008 39.5044811019004 ,-84.7359700798008 39.5045224923875 ,-84.7361202835056 39.504515869886 ,-84.7361095546695 39.5045903727078))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"149","Presidents Hall","Presidents Hall","131","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7316104173662 39.5154677552614 ,-84.7316372394563 39.515229797112 ,-84.731757938862 39.51494631547 ,-84.7318223118783 39.5147952627358 ,-84.7318384051324 39.5146669711146 ,-84.7316077351572 39.5146855941066 ,-84.7316077351572 39.5148035396065 ,-84.7316989302637 39.5148594084576 ,-84.731575548649 39.5151739285588 ,-84.7315165400506 39.5154801704468 ,-84.7316104173662 39.5154677552614))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
